symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
MRNA,OP,Put,265,200,4.17663002,USD,100,12/17/2021
USIM5,OP,Put,14.82,-171000,1.495426297,BRL,1,12/17/2021
VIIA3,OP,Call,10.75,10400,0.01153405,BRL,1,1/21/2022
BRKM5,OP,Call,71,1600,0.280761778,BRL,1,1/21/2022
GOAU4,OP,Call,10.01,60600,1.005807042,BRL,1,12/17/2021
BBSE,OP,Put,22,30500,1.550524354,BRL,1,1/21/2022
B3SA3,OP,Call,12.81,32000,0.047674701,BRL,1,12/17/2021
GGBR4,OP,Put,29.53,1700,3.473587751,BRL,1,1/21/2022
VIIA3,OP,Put,5.4,-26700,0.590393186,BRL,1,1/21/2022
LAME4,OP,Put,5.3,82800,0.433540523,BRL,1,12/17/2021
PETR4,OP,Put,25.85,46400,0.521921873,BRL,1,1/21/2022
CMIG4,OP,Call,18,100,0.00135639,BRL,1,12/17/2021
EMBR3,OP,Call,19,-39400,1.403773546,BRL,1,1/21/2022
B3SA3,OP,Call,13.85,-2400,0.089605205,BRL,1,1/21/2022
VIIA3,OP,Call,14,-103600,0.007810415,BRL,1,1/21/2022
USIM5,OP,Call,20.32,17000,0.008063708,BRL,1,12/17/2021
RADL3,OP,Put,21.9,-2000,0.933512449,BRL,1,1/21/2022
B3SA3,OP,Call,16.1,300,0.020361103,BRL,1,1/21/2022
PCAR3,OP,Call,33.5,2600,0.002628218,BRL,1,12/17/2021
SUZB,OP,Put,65,5000,,BRL,1,6/18/2021
CIEL3,ST,,,7628,2.025000095,BRL,1,
VALE3,OP,Put,81.47,-3400,11.03017044,BRL,1,1/21/2022
HYPE3,OP,Call,27.5,-2700,1.232994795,BRL,1,1/21/2022
BRAP4,OP,Put,48.66,8500,1.151349425,BRL,1,12/17/2021
CSNA,OP,Put,20.23,-19000,0.479295939,BRL,1,12/17/2021
VIIA3,OP,Put,6.52,1900,1.406208873,BRL,1,2/18/2022
PETR4,OP,Call,18.99,300,10.6291008,BRL,1,12/17/2021
ITUB4,OP,Call,22.41,264100,0.679065943,BRL,1,12/17/2021
VIVT3,OP,Call,44.38,2300,5.828389168,BRL,1,12/17/2021
KLBN11,OP,Call,17.9,100,6.411823273,BRL,1,12/17/2021
BBSE,ST,,,23614,20.55999947,BRL,1,
VALE3,OP,Call,86.47,-15000,0.495047271,BRL,1,1/21/2022
VALE3,OP,Call,61.47,-10700,9.700680733,BRL,1,12/17/2021
BBDC4,OP,Call,24.14,-39030,0.116730474,BRL,1,1/21/2022
MGLU3,OP,Call,8.89,16400,0.094170772,BRL,1,12/17/2021
RADL3,OP,Call,22.4,5400,0.993686676,BRL,1,1/21/2022
CSNA,OP,Put,22,10200,1.770811677,BRL,1,1/21/2022
CSNA,OP,Call,25.73,-19800,0.137378022,BRL,1,12/17/2021
QQQ,OP,Put,306,1200,1.285912991,USD,100,1/21/2022
VALE3,OP,Put,36.47,-101800,0.011600785,BRL,1,12/17/2021
BBAS,OP,Put,24.87,1100,0.048175599,BRL,1,12/17/2021
VALE3,OP,Put,55.47,-100,2.755268097,BRL,1,12/16/2022
BBAS,OP,Call,28.62,-43600,3.27815485,BRL,1,12/17/2021
MULT3,OP,Put,16.75,24000,0.118620619,BRL,1,12/17/2021
EMBR3,OP,Put,23.5,2700,5.165636539,BRL,1,12/17/2021
CSNA,ST,,,-1737,21.80500031,BRL,1,
JBSS3,OP,Call,43.48,5300,0.016104897,BRL,1,12/17/2021
VALE3,OP,Put,48.47,633400,0.052528307,BRL,1,12/17/2021
VIIA3,OP,Call,15.5,-9400,0.005751283,BRL,1,1/21/2022
VALE3,OP,Put,76.47,24300,6.348184109,BRL,1,12/17/2021
BBDC4,OP,Put,18.93,1000,0.577210307,BRL,1,1/21/2022
ITUB4,OP,Put,26.66,5000,4.190075874,BRL,1,12/17/2021
BBAS,OP,Put,30.87,34500,0.704314232,BRL,1,12/17/2021
MGLU3,OP,Call,9.29,-25600,0.069108367,BRL,1,12/17/2021
JBSS3,OP,Call,36.98,-23400,0.331503063,BRL,1,12/17/2021
MRFG,OP,Put,29.6,900,7.54017067,BRL,1,12/17/2021
ITUB4,OP,Put,18.74,700,0.145790607,BRL,1,1/21/2022
ITSA4,OP,Call,11.14,-300,0.050340578,BRL,1,1/21/2022
CSNA,OP,Call,22,-25900,1.844484925,BRL,1,1/21/2022
ITUB4,OP,Call,26.41,-51500,0.014682114,BRL,1,12/17/2021
CYRE3,OP,Put,16,10000,2.807760477,BRL,1,1/21/2022
ABEV,OP,Put,16.65,10500,1.18182981,BRL,1,2/18/2022
VALE3,OP,Put,61.97,-520500,0.468918771,BRL,1,12/17/2021
PETR4,OP,Put,30.1,95100,1.826604724,BRL,1,1/21/2022
EMBR3,OP,Put,30,-100,11.57950592,BRL,1,12/17/2021
VALE3,OP,Call,109.47,-200,0.059656508,BRL,1,1/21/2022
VIIA3,OP,Call,5,100,0.496293247,BRL,1,12/17/2021
BRML3,OP,Call,8.6,-363400,0.103137597,BRL,1,12/17/2021
AAPL,OP,Put,145,-153,0.41512689,USD,100,12/17/2021
BRDT3,OP,Call,27.72,100,0.017401727,BRL,1,12/17/2021
PCAR3,OP,Call,26.5,-7800,0.051961582,BRL,1,12/17/2021
ITUB4,OP,Call,19.24,-1700,3.647815228,BRL,1,1/21/2022
ITSA4,OP,Call,10.14,-200,0.261615366,BRL,1,1/21/2022
ELET3,OP,Put,39.05,6000,6.148594856,BRL,1,12/17/2021
VALE3,OP,Put,103.47,7000,32.57992172,BRL,1,12/17/2021
BRML3,OP,Call,8,44900,0.459680915,BRL,1,1/21/2022
VIIA3,OP,Call,9.8,30800,0.004114185,BRL,1,12/17/2021
BRKM5,OP,Call,53,6400,2.628973961,BRL,1,12/17/2021
BRDT3,OP,Call,25.97,-25000,0.030200358,BRL,1,12/17/2021
VIIA3,OP,Call,6.9,-74000,0.128185809,BRL,1,1/21/2022
VIIA3,OP,Call,7.8,-86800,0.014867594,BRL,1,12/17/2021
VALE3,OP,Call,79.47,-105400,0.306843638,BRL,1,12/17/2021
MGLU3,OP,Put,13.24,14400,6.09971571,BRL,1,1/21/2022
VIVT3,OP,Call,47.13,-500,3.157464743,BRL,1,12/17/2021
KLBN11,ST,,,6685,24.24499893,BRL,1,
MRFG,OP,Put,24.5,150700,2.804398298,BRL,1,1/21/2022
VIIA3,OP,Call,5.4,2400,0.279955208,BRL,1,12/17/2021
YDUQ3,OP,Call,21.5,23500,2.283202171,BRL,1,1/21/2022
BRFS3,OP,Put,22.5,32000,3.32925272,BRL,1,1/21/2022
UGPA3,OP,Put,9.6,-100,0.001223904,BRL,1,12/17/2021
ITUB4,OP,Put,21.24,34600,0.528603315,BRL,1,1/21/2022
USIM5,OP,Call,16.32,143100,0.06039146,BRL,1,12/17/2021
UGPA3,OP,Put,13.8,2700,0.455713362,BRL,1,12/17/2021
PETR4,OP,Call,31.35,-63900,1.055935979,BRL,1,1/21/2022
BBAS,OP,Call,34.62,79400,0.194155708,BRL,1,12/17/2021
VIIA3,OP,Call,6.4,216500,0.059500452,BRL,1,12/17/2021
CYRE3,OP,Put,15,42700,2.067983866,BRL,1,1/21/2022
BOVA,OP,Call,77.5,100,20.44739914,BRL,1,12/17/2021
GOAU4,OP,Call,12.01,162000,0.077293284,BRL,1,12/17/2021
BBDC4,OP,Call,19.41,-24470,1.052113295,BRL,1,12/17/2021
PETR4,OP,Put,38.49,200,8.834998131,BRL,1,12/17/2021
VIIA3,OP,Put,5.4,-53600,0.422063768,BRL,1,12/17/2021
PETR4,OP,Put,20.24,-47600,0.03838443,BRL,1,12/17/2021
JBSS3,OP,Put,34.48,-1300,1.87101078,BRL,1,1/21/2022
CIEL3,OP,Call,3.26,-100,0.005035603,BRL,1,12/17/2021
BBAS,OP,Put,28.96,26100,0.63583529,BRL,1,1/21/2022
ELET3,OP,Put,36.05,38500,3.331917286,BRL,1,12/17/2021
VALE3,OP,Put,60.47,62400,1.080080628,BRL,1,1/21/2022
ITUB4,OP,Call,28.66,-22900,0.004849209,BRL,1,12/17/2021
ELET6,OP,Call,37.5,-11000,0.065996356,BRL,1,12/17/2021
BBDC4,OP,Call,21,141700,0.735004306,BRL,1,1/21/2022
USIM5,OP,Put,15.82,-93900,2.341565847,BRL,1,12/17/2021
AAPL,OP,Put,127.5,1205,0.527025759,USD,100,1/21/2022
MGLU3,OP,Call,14.74,25400,0.005721322,BRL,1,12/17/2021
BBDC3,ST,,,169,17.06499863,BRL,1,
MULT3,OP,Put,21,37400,2.22159338,BRL,1,1/21/2022
ELET6,OP,Call,32,-24000,2.19139576,BRL,1,1/21/2022
VIIA3,OP,Call,8,26800,0.012782555,BRL,1,12/17/2021
MRFG,OP,Call,23.1,5300,0.447824508,BRL,1,12/17/2021
CYRE3,OP,Call,17.91,-1900,0.03278124,BRL,1,12/17/2021
BRKM5,OP,Call,49.5,1900,4.909869671,BRL,1,12/17/2021
PETR4,OP,Put,22.74,-49700,0.087268949,BRL,1,12/17/2021
VIIA3,OP,Put,21,1700,15.6774044,BRL,1,12/17/2021
BBDC4,OP,Call,28.3,1000,0.003190168,BRL,1,12/17/2021
GGBR4,OP,Put,25.4,700,0.618734181,BRL,1,12/17/2021
MGLU3,OP,Put,15.24,1000,8.065831184,BRL,1,1/21/2022
B3SA3,OP,Put,11.31,132100,0.512865961,BRL,1,12/17/2021
YDUQ3,OP,Call,21,-12400,1.787771344,BRL,1,12/17/2021
VIIA3,OP,Put,7.2,-145200,1.958729148,BRL,1,12/17/2021
SANB11,OP,Call,33.2,100,0.917039812,BRL,1,12/17/2021
PETR4,OP,Call,31.74,385300,0.327227265,BRL,1,12/17/2021
BRML3,OP,Put,6.8,-3500,0.056915212,BRL,1,12/17/2021
ITUB4,OP,Put,26.49,17000,3.823882818,BRL,1,1/21/2022
PETR4,OP,Put,26.1,7400,1.54461956,BRL,1,7/15/2022
VALE3,OP,Put,90.47,68700,19.66071701,BRL,1,12/17/2021
USIM5,OP,Call,17.32,7400,0.026453177,BRL,1,12/17/2021
BBDC3,OP,Call,19.5,500,0.394025594,BRL,1,2/18/2022
USIM5,OP,Call,12.46,95800,1.829561234,BRL,1,1/21/2022
ITUB4,OP,Call,27.16,18400,0.009038266,BRL,1,12/17/2021
VIVT3,OP,Call,48.38,1200,2.111631632,BRL,1,12/17/2021
AAPL,OP,Put,147,2372,0.504846632,USD,100,12/17/2021
ABEV,OP,Call,19.5,1200,0.297413796,BRL,1,4/14/2022
VALE3,OP,Call,97.47,114200,0.022225879,BRL,1,12/17/2021
CYRE3,OP,Call,13.41,10300,0.750699997,BRL,1,12/17/2021
VIIA3,OP,Call,12.5,200,,BRL,1,12/17/2021
ITUB4,OP,Call,22.24,126200,1.354086399,BRL,1,1/21/2022
ITSA4,OP,Call,11.97,-15000,0.000201835,BRL,1,12/17/2021
VIIA3,OP,Put,5.52,-12500,0.725079179,BRL,1,2/18/2022
CSNA,OP,Call,26.23,-12900,0.10216143,BRL,1,12/17/2021
VALE3,OP,Call,93.47,30000,0.191224173,BRL,1,1/21/2022
BRKM5,OP,Put,48,-8500,0.71949321,BRL,1,12/17/2021
ITUB4,OP,Put,24.16,186400,1.813309431,BRL,1,12/17/2021
EMBR3,ST,,,44854,18.31499863,BRL,1,
VALE3,OP,Put,105.61,-100,31.86917877,BRL,1,4/14/2022
SUZB,OP,Call,68,-200,,BRL,1,6/21/2021
VIIA3,OP,Put,5.52,-32100,0.725079179,BRL,1,2/18/2022
MGLU3,OP,Call,9.99,-50000,0.121072993,BRL,1,1/21/2022
B3SA3,OP,Call,8.95,-5000,2.427520752,BRL,1,1/21/2022
VIVT3,OP,Call,41.13,-5000,8.910429001,BRL,1,12/17/2021
KLBN11,OP,Put,23.9,3800,0.534358978,BRL,1,12/17/2021
VALE3,OP,Call,86.97,12000,0.459336638,BRL,1,1/21/2022
BBDC3,OP,Call,17.99,-21600,0.593397081,BRL,1,1/21/2022
ITUB4,OP,Put,22.41,-314700,0.623775303,BRL,1,12/17/2021
GGBR4,OP,Call,29.66,1000,1.019363761,BRL,1,2/18/2022
JBSS3,OP,Put,36.48,4200,3.047517538,BRL,1,1/21/2022
BBDC4,OP,Put,19.84,86300,0.891453385,BRL,1,1/21/2022
ELET6,OP,Put,32,9000,0.972357273,BRL,1,12/17/2021
EGIE3,OP,Call,37,-6500,1.862093806,BRL,1,12/17/2021
PETR4,OP,Call,32.49,-104600,0.200640202,BRL,1,12/17/2021
ITUB4,OP,Put,25.16,125600,2.725811243,BRL,1,12/17/2021
ABEV,OP,Call,17.82,-52700,0.038485624,BRL,1,12/17/2021
USIM5,OP,Put,18.82,-100,5.245316505,BRL,1,12/17/2021
CIEL3,OP,Call,2.06,-153100,0.16540198,BRL,1,1/21/2022
BRKM5,OP,Call,54,12500,3.812264204,BRL,1,1/21/2022
LAME4,OP,Put,6,-1400,0.93667084,BRL,1,12/17/2021
EMBR3,OP,Call,23.5,16200,0.315983772,BRL,1,1/21/2022
VALE3,OP,Call,71.47,100600,2.264283419,BRL,1,12/17/2021
VALE3,OP,Call,94.47,33100,0.030501759,BRL,1,12/17/2021
VIIA3,OP,Call,11.25,-3400,0.009159713,BRL,1,1/21/2022
EMBR3,OP,Call,23,10500,0.377960294,BRL,1,1/21/2022
JBSS3,OP,Call,39.98,-100,0.377309769,BRL,1,1/21/2022
BBSE,OP,Call,20.98,8400,0.345382065,BRL,1,12/17/2021
BRKM5,OP,Call,48.5,15800,7.108540535,BRL,1,1/21/2022
JBSS3,OP,Put,35.98,4800,2.721364737,BRL,1,1/21/2022
MGLU3,OP,Put,7.09,-2000,0.540829062,BRL,1,12/17/2021
VIIA3,OP,Call,9,-229600,0.008401666,BRL,1,12/17/2021
PETR4,OP,Call,35.24,-239100,0.04002795,BRL,1,12/17/2021
VIIA3,OP,Put,5,83400,0.238983467,BRL,1,12/17/2021
VIIA3,OP,Call,7.6,107400,0.015997929,BRL,1,12/17/2021
UGPA3,OP,Put,23.3,1000,9.22207737,BRL,1,12/17/2021
ABEV,OP,Put,18,287000,2.036494255,BRL,1,1/21/2022
ABEV,OP,Call,16.07,-53200,0.396022379,BRL,1,12/17/2021
CYRE3,OP,Call,31.91,-3200,0.001369374,BRL,1,12/17/2021
VALE3,OP,Put,73.47,19400,5.391301155,BRL,1,1/21/2022
VIIA3,OP,Call,10.5,5300,0.002841415,BRL,1,12/17/2021
CSNA,OP,Call,19.73,5100,2.529014349,BRL,1,12/17/2021
BBDC3,OP,Put,18.49,2000,1.651094794,BRL,1,1/21/2022
MRFG,OP,Put,21.1,-100,0.475412518,BRL,1,12/17/2021
ITSA4,OP,Put,9.89,200700,0.405081362,BRL,1,1/21/2022
VALE3,OP,Put,85.47,40000,14.49277115,BRL,1,1/21/2022
VIIA3,OP,Call,9.5,8800,0.02489279,BRL,1,1/21/2022
ABEV,OP,Call,18.82,900,0.016486699,BRL,1,12/17/2021
VIIA3,OP,Call,6,-46200,0.281798244,BRL,1,1/21/2022
VIIA3,OP,Put,4.8,-10100,0.178808033,BRL,1,12/17/2021
MGLU3,OP,Put,14.49,27700,7.32760191,BRL,1,1/21/2022
USIM5,OP,Put,13.57,21000,0.685690761,BRL,1,12/17/2021
ITUB4,OP,Call,27.91,-20200,0.006749101,BRL,1,12/17/2021
JBSS3,OP,Call,32.98,-200,1.954401255,BRL,1,12/17/2021
SPY,OP,Put,411,-70,1.749511361,USD,100,12/17/2021
CSNA,OP,Put,23,40400,2.317991972,BRL,1,1/21/2022
BRAP4,OP,Put,52.66,-15300,3.145072937,BRL,1,12/17/2021
BRFS3,OP,Call,32,300,0.000105039,BRL,1,12/17/2021
LAME4,OP,Put,6.2,20000,1.216669798,BRL,1,1/21/2022
BRKM5,OP,Call,47.5,-1100,6.497323513,BRL,1,12/17/2021
BRAP4,OP,Put,46.66,8400,0.659068406,BRL,1,12/17/2021
BBAS,OP,Put,24.62,14900,0.044679154,BRL,1,12/17/2021
JBSS3,OP,Call,36.48,9900,1.141040564,BRL,1,1/21/2022
CMIG4,OP,Call,13.5,-34700,0.224143937,BRL,1,12/17/2021
VIVT3,OP,Put,50.63,34100,1.306715369,BRL,1,12/17/2021
PETR4,OP,Put,33.6,-5000,4.819882393,BRL,1,9/16/2022
ITUB4,OP,Call,21.66,149700,1.153301597,BRL,1,12/17/2021
MGLU3,OP,Call,16.74,10000,0.003037861,BRL,1,12/17/2021
CIEL3,OP,Call,2.06,-42500,0.085739844,BRL,1,12/17/2021
PETR4,OP,Call,9.49,1800,20.06750679,BRL,1,12/17/2021
ABEV,OP,Put,15.82,52000,0.362471759,BRL,1,12/17/2021
CMIG4,OP,Put,15.5,24300,2.417562723,BRL,1,12/17/2021
MULT3,OP,Call,17.5,-10000,2.016668081,BRL,1,12/17/2021
BRKM5,OP,Put,48.5,1900,1.837586641,BRL,1,1/21/2022
MRFG,OP,Put,24.1,42100,2.293231249,BRL,1,12/17/2021
VALE3,OP,Put,92.47,5500,21.05245018,BRL,1,1/21/2022
AAPL,OP,Put,148,807,0.559174716,USD,100,12/17/2021
BBAS,OP,Put,31.87,53400,1.130630016,BRL,1,12/17/2021
BRAP4,OP,Call,48.16,4100,3.187237024,BRL,1,12/17/2021
PCAR3,OP,Call,28,-11700,0.026821505,BRL,1,12/17/2021
BRML3,OP,Call,8.6,-23200,0.264708251,BRL,1,1/21/2022
PCAR3,OP,Put,27,21100,4.964457035,BRL,1,12/17/2021
B3SA3,OP,Put,19.6,100,8.228621483,BRL,1,1/21/2022
MGLU3,OP,Put,8.49,17600,1.673888803,BRL,1,1/21/2022
ABEV,OP,Call,19.5,14700,0.045692727,BRL,1,1/21/2022
BBAS,OP,Put,20.12,-100,0.010113582,BRL,1,12/17/2021
BBDC3,OP,Put,18.61,3500,1.587742448,BRL,1,12/17/2021
ITUB4,OP,Call,24.91,11800,0.054718204,BRL,1,12/17/2021
ELET3,OP,Call,33.55,-10000,0.894434512,BRL,1,12/17/2021
MRFG,OP,Call,27.6,-32100,0.031652253,BRL,1,12/17/2021
ABEV,OP,Put,17.9,41100,1.999881387,BRL,1,2/18/2022
ELET6,OP,Put,34,600,2.122273922,BRL,1,12/17/2021
VIIA3,OP,Put,14.75,-41200,9.453104019,BRL,1,12/17/2021
VALE3,OP,Put,100.47,26600,29.59463501,BRL,1,12/17/2021
PETR4,OP,Put,27.1,73500,1.838021278,BRL,1,7/15/2022
BRML3,OP,Put,8.4,30400,0.761766434,BRL,1,12/17/2021
VIVT3,OP,Call,48.5,100,2.620208263,BRL,1,1/21/2022
BBDC4,OP,Call,21.91,65800,0.445751339,BRL,1,1/21/2022
BBDC4,OP,Call,21.68,350,0.137285843,BRL,1,12/17/2021
JBSS3,OP,Call,44.48,-3200,0.011608843,BRL,1,12/17/2021
MGLU3,OP,Put,12.74,-41700,5.700400352,BRL,1,12/17/2021
BOVA,OP,Put,107,13266,9.253568649,BRL,1,12/17/2021
MRFG,OP,Put,23.6,10000,1.884384513,BRL,1,12/17/2021
VIIA3,OP,Put,3.7,249100,0.03100053,BRL,1,12/17/2021
MGLU3,OP,Put,8.29,-100,1.516576052,BRL,1,1/21/2022
VIVT3,OP,Put,43.88,1500,0.093470156,BRL,1,12/17/2021
CSAN3,OP,Call,23,10000,0.194075227,BRL,1,12/17/2021
BBAS,OP,Put,22.87,91900,0.027031966,BRL,1,12/17/2021
VIIA3,OP,Call,12.5,3200,0.010703507,BRL,1,1/21/2022
VALE3,OP,Call,75.47,-156800,0.883001685,BRL,1,12/17/2021
USIM5,OP,Put,12.46,81300,0.627684176,BRL,1,1/21/2022
EQTL,OP,Put,24.5,71900,1.876456141,BRL,1,1/21/2022
ITUB4,OP,Call,24.74,200,0.359734744,BRL,1,1/21/2022
CSNA,OP,Put,19.48,-26800,0.322914541,BRL,1,12/17/2021
EMBR3,OP,Call,22.5,-63900,0.117899239,BRL,1,12/17/2021
ITUB4,OP,Call,26.66,-1800,0.01144268,BRL,1,12/17/2021
CSNA,OP,Call,23.23,11400,0.572540939,BRL,1,12/17/2021
VIIA3,OP,Call,8.4,-500,0.010184135,BRL,1,12/17/2021
GGBR4,OP,Put,24.4,204000,0.366805911,BRL,1,12/17/2021
VALE3,OP,Call,88.47,-98100,0.369196534,BRL,1,1/21/2022
TAEE11,OP,Put,37.5,21400,1.549905419,BRL,1,12/17/2021
BBAS,OP,Put,25.62,12800,0.061279763,BRL,1,12/17/2021
UGPA3,OP,Put,14.3,-11500,0.702202559,BRL,1,12/17/2021
EMBR3,OP,Put,19.5,-19800,1.688026905,BRL,1,12/17/2021
ABEV,OP,Call,13.25,3600,2.923501253,BRL,1,1/21/2022
ITUB4,OP,Put,21.66,171700,0.350083351,BRL,1,12/17/2021
B3SA3,OP,Put,19.81,65000,8.59849453,BRL,1,12/17/2021
SANB11,OP,Call,35.2,15000,0.944755256,BRL,1,1/21/2022
JBSS3,OP,Put,28.98,-3600,0.108263962,BRL,1,12/17/2021
VALE3,OP,Put,34.47,-11300,0.00911595,BRL,1,12/17/2021
CSNA,OP,Call,25.5,4000,0.666812122,BRL,1,1/21/2022
TAEE11,OP,Call,39,-14600,0.053451128,BRL,1,12/17/2021
RADL3,OP,Call,24.37,-31700,0.079749279,BRL,1,12/17/2021
PCAR3,OP,Call,31.5,1100,0.005873559,BRL,1,12/17/2021
BBDC4,OP,Call,18.5,-170,1.763484716,BRL,1,12/17/2021
VIIA3,OP,Call,5.7,-38000,0.176074713,BRL,1,12/17/2021
VALE3,OP,Put,66.61,-15400,4.038629055,BRL,1,4/14/2022
CYRE3,ST,,,129804,13.34500027,BRL,1,
BBAS,OP,Call,33.37,-23900,0.412314057,BRL,1,12/17/2021
XLI,OP,Put,88,-1080,0.265239567,USD,100,12/17/2021
BRAP4,OP,Put,48.16,3200,1.003865123,BRL,1,12/17/2021
MRFG,OP,Call,28,-15000,0.139174923,BRL,1,1/21/2022
GGBR4,OP,Call,28.9,77900,0.229863226,BRL,1,12/17/2021
JBSS3,OP,Call,38.98,22100,0.104728356,BRL,1,12/17/2021
EGIE3,ST,,,34607,38.5,BRL,1,
PETR4,OP,Call,31.6,-44300,1.450337887,BRL,1,2/18/2022
JBSS3,OP,Call,37.98,5300,0.718216836,BRL,1,1/21/2022
GGBR4,OP,Put,31.15,3400,4.748300076,BRL,1,12/17/2021
B3SA3,OP,Put,12.56,-80500,1.444624543,BRL,1,12/17/2021
PETR4,OP,Call,19.24,-3000,10.43509388,BRL,1,12/17/2021
CIEL3,OP,Call,2.16,-62200,0.126314849,BRL,1,1/21/2022
BBDC3,OP,Call,16.99,6700,1.056463599,BRL,1,1/21/2022
BBDC4,OP,Put,29.66,6000,9.542350769,BRL,1,12/17/2021
USIM5,OP,Call,19.07,36600,0.011777058,BRL,1,12/17/2021
UGPA3,OP,Call,13.3,13300,1.021494269,BRL,1,12/17/2021
ABEV,OP,Call,17.57,121300,0.051619634,BRL,1,12/17/2021
PETR4,OP,Put,27.35,130800,0.811365128,BRL,1,1/21/2022
CYRE3,OP,Call,18.91,29200,0.021344498,BRL,1,12/17/2021
VIVT3,OP,Call,52.63,5500,0.207137287,BRL,1,12/17/2021
CSAN3,OP,Call,21.75,400,0.572098672,BRL,1,12/17/2021
USIM5,OP,Put,9.56,-5100,0.120185874,BRL,1,1/21/2022
ELET3,OP,Put,32.05,-15300,1.397316098,BRL,1,1/21/2022
PETR4,OP,Put,28.49,758200,0.643130183,BRL,1,12/17/2021
UGPA3,OP,Put,15.3,7200,1.403075933,BRL,1,12/17/2021
BBDC3,OP,Call,22.11,-100,0.003453693,BRL,1,12/17/2021
JBSS3,OP,Call,36.48,-15800,0.431531191,BRL,1,12/17/2021
VIIA3,OP,Put,5.8,30600,0.834393561,BRL,1,1/21/2022
BBAS,OP,Call,30.46,16500,2.53862071,BRL,1,1/21/2022
ITUB4,OP,Put,24.24,600,1.968285322,BRL,1,1/21/2022
PETR4,OP,Call,23.74,-8700,5.999783516,BRL,1,12/17/2021
BBAS,OP,Call,35.71,18800,0.459161669,BRL,1,1/21/2022
MRFG,OP,Call,24.1,17000,0.237627909,BRL,1,12/17/2021
GGBR4,OP,Put,20.65,40000,0.08233916,BRL,1,12/17/2021
B3SA3,OP,Put,17.81,-100,6.606122494,BRL,1,12/17/2021
MRFG,OP,Call,25.1,29900,0.12526308,BRL,1,12/17/2021
JBSS3,OP,Put,30.48,-3300,0.583638906,BRL,1,1/21/2022
VIIA3,OP,Call,15,-600,0.020716868,BRL,1,5/20/2022
PETR4,OP,Put,26.1,16800,0.560697556,BRL,1,1/21/2022
VALE3,OP,Put,71.47,96300,4.335943222,BRL,1,1/21/2022
CSNA,OP,Call,21,-24400,2.375811815,BRL,1,1/21/2022
UGPA3,OP,Put,13.3,3500,0.280507565,BRL,1,12/17/2021
VALE3,OP,Call,85.47,-82100,0.081161447,BRL,1,12/17/2021
VALE3,OP,Put,113.47,4400,41.63637543,BRL,1,1/21/2022
B3SA3,OP,Put,15.81,60400,4.614788055,BRL,1,12/17/2021
VIIA3,OP,Put,9,83100,3.686546564,BRL,1,1/21/2022
BBDC4,OP,Put,29.41,3000,9.293475151,BRL,1,12/17/2021
BBDC4,OP,Put,24.41,2280,4.320799351,BRL,1,12/17/2021
JBSS3,OP,Put,33.23,22100,0.770346344,BRL,1,12/17/2021
CYRE3,OP,Put,14,58100,1.442799091,BRL,1,1/21/2022
B3SA3,OP,Put,10.1,5700,0.313108683,BRL,1,1/21/2022
HYPE3,OP,Call,26.72,-8900,1.015124798,BRL,1,12/17/2021
ITUB4,OP,Put,19.24,500,0.187869996,BRL,1,1/21/2022
MGLU3,OP,Call,12.49,23700,0.039722227,BRL,1,1/21/2022
EMBR3,OP,Call,22,52500,0.150413349,BRL,1,12/17/2021
PETR4,OP,Put,28.35,27800,1.097417951,BRL,1,1/21/2022
USIM5,OP,Call,15.96,-12100,0.390779436,BRL,1,1/21/2022
B3SA3,OP,Call,17.98,65800,,BRL,1,12/17/2021
VIVT3,OP,Call,46.88,5000,3.426719189,BRL,1,12/17/2021
BBAS,OP,Put,31.71,-10300,1.54693234,BRL,1,1/21/2022
PCAR3,OP,Call,24.5,-500,0.163324833,BRL,1,12/17/2021
CSNA,OP,Call,34.73,-5300,0.007052805,BRL,1,12/17/2021
BOVA,OP,Put,120,6559,21.05943108,BRL,1,1/21/2022
CYRE3,OP,Call,14.5,-24000,0.789455354,BRL,1,1/21/2022
EQTL,OP,Put,24.03,91100,1.35276556,BRL,1,12/17/2021
BBAS,OP,Put,27.71,2700,0.415194362,BRL,1,1/21/2022
MRFG,OP,Put,16.6,-200,0.011015501,BRL,1,12/17/2021
EMBR3,ST,,,-1554,18.31499863,BRL,1,
B3SA3,OP,Put,12.6,-32100,1.569826841,BRL,1,1/21/2022
BBAS,OP,Put,26.12,46300,0.07308197,BRL,1,12/17/2021
VIIA3,OP,Call,5.6,52400,0.207115695,BRL,1,12/17/2021
EQTL,OP,Call,24,-34300,0.685723305,BRL,1,1/21/2022
BBDC4,OP,Call,24.41,390,0.010039746,BRL,1,12/17/2021
EMBR3,OP,Put,25,8600,6.628146648,BRL,1,12/17/2021
VALE3,OP,Call,60.97,7000,10.15821362,BRL,1,12/17/2021
PETR4,OP,Call,37.6,2800,1.262700677,BRL,1,6/17/2022
MGLU3,OP,Call,19.99,-4600,0.001339851,BRL,1,12/17/2021
BBDC3,OP,Call,17.61,-13700,0.32775405,BRL,1,12/17/2021
VALE3,OP,Call,65.47,56100,6.223043442,BRL,1,12/17/2021
BBAS,OP,Put,29.87,-9000,0.424319416,BRL,1,12/17/2021
BBAS,OP,Put,26.87,23900,0.098088697,BRL,1,12/17/2021
ABEV,OP,Call,17.15,-8000,0.593747377,BRL,1,2/18/2022
